category,state,.model,time_period,obs_value,trend,season_12,remainder,season_adjust
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2020-09-01,126.5,115.26200816425376,7.979523417421013,3.2584684183252364,118.520476582579
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2020-10-01,123.5,117.40703945214932,7.31582760181775,-1.2228670539670645,116.18417239818226
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2020-11-01,120.6,119.32373076138359,5.645813242315969,-4.369544003699559,114.95418675768403
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2020-12-01,114.7,121.24042207061784,-6.656024674710288,0.1156026040924445,121.35602467471028
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2021-01-01,108.8,123.1571133798521,-14.234035995764268,-0.12307738408783564,123.03403599576427
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2021-02-01,126.5,123.91539464950924,-0.244547434926776,2.8291527854175342,126.74454743492677
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2021-03-01,135.3,124.67367591916636,0.3886461900947485,10.237677890738894,134.91135380990525
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2021-04-01,123.5,125.43195718882349,-13.709081850339059,11.777124661515572,137.20908185033906
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2021-05-01,132.4,125.90699567658437,4.165568271837845,2.327436051577777,128.23443172816215
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2021-06-01,126.5,126.38203416434526,2.5795797303369645,-2.461613894682216,123.92042026966304
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2021-07-01,126.5,126.85707265210614,2.7039248286874478,-3.0609974807935885,123.79607517131255
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2021-08-01,123.5,126.79391899739727,4.266447408039481,-7.560366405436753,119.23355259196052
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2021-09-01,132.4,126.7307653426884,8.082948550868702,-2.4137138935571016,124.3170514491313
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2021-10-01,135.3,126.66761168797953,7.207784634504122,1.4246036775163589,128.0922153654959
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2021-11-01,135.3,127.13724001571637,5.711589669611882,2.4511703146717423,129.58841033038811
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2021-12-01,123.5,127.60686834345321,-7.100294862380523,2.9934265189272935,130.6002948623805
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2022-01-01,111.8,128.07649667119006,-14.398880291152242,-1.8776163800378072,126.19888029115225
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2022-02-01,123.5,129.12451965194438,-0.21860562112696755,-5.405914030817414,123.71860562112697
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2022-03-01,117.6,130.17254263269874,0.2546214146252222,-12.827164047323961,117.34537858537477
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2022-04-01,117.6,131.22056561345306,-13.512524515705552,-0.10804109774750259,131.11252451570556
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2022-05-01,144.1,132.3033364049733,4.45209048555327,7.34457310947343,139.64790951444672
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2022-06-01,138.2,133.38610719649353,2.79468465136932,2.0192081521371392,135.40531534863067
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2022-07-01,138.2,134.46887798801376,2.713590161584978,1.017531850401241,135.486409838415
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2022-08-01,141.2,136.0159631146577,4.198862461119705,0.9851744242225777,137.00113753888027
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2022-09-01,147.1,137.56304824130166,8.134921918895115,1.4020298398032196,138.96507808110488
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2022-10-01,144.1,139.1101333679456,7.122457856990554,-2.1325912249361636,136.97754214300943
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2022-11-01,147.1,140.7100511526325,5.7595929974901185,0.6303558498773612,141.34040700250986
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2022-12-01,126.5,142.30996893731944,-7.419045473452391,-8.39092346386704,133.9190454734524
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2023-01-01,126.5,143.90988672200635,-14.571123972483278,-2.838762749523056,141.0711239724833
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2023-02-01,147.1,145.4931434188837,-0.19842882420803654,1.8052854053243266,147.29842882420803
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2023-03-01,147.1,147.07640011576103,0.11646599133700414,-0.09286610709804677,146.98353400866299
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2023-04-01,138.2,148.6596568126384,-13.31859644545357,2.8589396328151793,151.51859644545357
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2023-05-01,155.9,150.27586750360473,4.737484818324337,0.8866476780709434,151.16251518167567
Health,Northern Territory,STL(obs_value ~ trend() + season(period = 12)),2023-06-01,155.9,151.8920781945711,3.0097979316294046,0.9981238737995,152.8902020683706
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2019-01-01,100,122.84763978023693,-16.895331840595958,-5.952307939640974,116.89533184059596
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2019-02-01,119.5,122.57560370858553,3.445254496700874,-6.520858205286402,116.05474550329913
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2019-03-01,120.7,122.30356763693413,2.3322844049928206,-3.9358520419269496,118.36771559500718
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2019-04-01,118.3,122.03153156528273,-14.619063006072304,10.887531440789559,132.9190630060723
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2019-05-01,129.3,121.61539489251732,2.4997197990504927,5.1848853084322,126.80028020094952
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2019-06-01,125.6,121.1992582197519,5.964442578253448,-1.5637007980053568,119.63555742174654
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2019-07-01,120.7,120.78312154698648,5.314927919774301,-5.3980494667607815,115.3850720802257
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2019-08-01,120.7,120.21096097427129,-3.295192787826737,3.7842318135554507,123.99519278782674
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2019-09-01,125.6,119.63880040155608,-2.4826793010481225,8.44387889949202,128.0826793010481
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2019-10-01,123.2,119.06663982884089,0.2611266573877941,3.87223351377132,122.93887334261221
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2019-11-01,135.4,118.11239001645261,18.265025318917377,-0.977415335369983,117.13497468108262
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2019-12-01,118.3,117.15814020406431,-1.293100630233978,2.434960426169667,119.59310063023398
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2020-01-01,107.3,116.20389039167603,-16.8469984722733,7.943108080597284,124.14699847227331
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2020-02-01,123.2,116.29959066837831,3.663686034017258,3.236723297604428,119.53631396598274
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2020-03-01,123.2,116.3952909450806,2.38197123170741,4.422737823211989,120.81802876829259
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2020-04-01,68.3,116.49099122178289,-14.2515718912234,-33.93941933055949,82.5515718912234
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2020-05-01,98.8,117.10583393779042,2.777759098066741,-21.083593035857163,96.02224090193326
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2020-06-01,115.9,117.72067665379797,6.151263873104068,-7.971940526902031,109.74873612689593
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2020-07-01,126.8,118.3355193698055,5.332397891051706,3.1320827391427883,121.46760210894828
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2020-08-01,124.4,119.91372954155372,-3.46023222274427,7.946502681190552,127.86023222274427
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2020-09-01,134.1,121.49193971330196,-3.0141178799607617,15.622178166658799,137.11411787996076
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2020-10-01,128,123.07014988505018,-0.06248380996467204,4.99233392491449,128.06248380996468
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2020-11-01,141.5,124.73488667861203,18.25465923358718,-1.4895459121992047,123.24534076641282
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2020-12-01,123.2,126.39962347217389,-1.495741816481418,-1.70388165569247,124.69574181648142
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2021-01-01,109.8,128.06436026573573,-16.788191125212105,-1.4761691405236235,126.5881911252121
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2021-02-01,134.1,127.72511073254056,3.8918245717118265,2.483064695747615,130.20817542828817
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2021-03-01,132.9,127.38586119934538,2.4405980804398304,3.073540720214794,130.45940191956018
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2021-04-01,124.4,127.04661166615021,-13.876652508082579,11.230040841932365,138.27665250808258
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2021-05-01,136.6,126.7213502044918,3.0617149116489926,6.81693488385919,133.538285088351
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2021-06-01,139,126.39608874283338,6.341984620174267,6.2619266369923565,132.65801537982574
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2021-07-01,137.8,126.07082728117497,5.351750252202264,6.377422466622775,132.44824974779775
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2021-08-01,107.3,126.09162214224438,-3.625594761257301,-15.166027380987074,110.9255947612573
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2021-09-01,96.3,126.11241700331377,-3.5480850559375523,-26.26433194737622,99.84808505593755
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2021-10-01,119.5,126.13321186438317,-0.39084030481247234,-6.2423715595706994,119.89084030481247
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2021-11-01,150,126.76405812018184,18.237329690330466,4.998612189487702,131.76267030966955
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2021-12-01,129.3,127.39490437598053,-1.707455185853878,3.612550809873369,131.0074551858539
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2022-01-01,111,128.0257506317792,-16.791833754722774,-0.23391687705642994,127.79183375472277
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2022-02-01,130.5,129.573171418153,4.1018722778923715,-3.1750436960453783,126.39812772210763
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2022-03-01,126.8,131.12059220452682,2.495231859001705,-6.815824063528524,124.30476814099829
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2022-04-01,126.8,132.66801299090062,-13.35544139853565,7.487428407635008,140.15544139853563
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2022-05-01,145.1,133.98686868316702,3.409216098472484,7.703915218360493,141.6907839015275
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2022-06-01,145.1,135.3057243754334,6.538566905081743,3.2557087194848293,138.56143309491824
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2022-07-01,136.6,136.6245800676998,5.446671364105979,-5.471251431805797,131.153328635894
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2022-08-01,137.8,137.8198393092517,-3.907704809009102,3.887865499757396,141.7077048090091
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2022-09-01,137.8,139.01509855080363,-4.2124011163110255,2.997302565507397,142.01240111631103
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2022-10-01,136.6,140.21035779235552,-0.705476188282848,-2.9048816040726706,137.30547618828285
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2022-11-01,156.1,141.333006146861,18.268204588114155,-3.5012107349751602,137.83179541188585
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2022-12-01,135.4,142.45565450136652,-1.8436035001308744,-5.212051001235636,137.2436035001309
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2023-01-01,124.4,143.578302855872,-16.807061463305004,-2.3712413925669864,141.20706146330502
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2023-02-01,151.2,144.6911713261973,4.301758415576853,2.207070258225855,146.89824158442315
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2023-03-01,150,145.80403979652255,2.5411275796430144,1.6548326238344373,147.45887242035698
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2023-04-01,139,146.91690826684783,-12.841665824874617,4.9247575580267835,151.8416658248746
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2023-05-01,152.4,148.0650674981992,3.7505842714447533,0.5843482303560563,148.64941572855525
Health,Australian Capital Territory,STL(obs_value ~ trend() + season(period = 12)),2023-06-01,153.7,149.21322672955057,6.730071493072995,-2.243298222623565,146.969928506927
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2019-01-01,100,118.93536667353082,-14.898661392859447,-4.03670528067137,114.89866139285945
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2019-02-01,118.4,118.59124625416942,3.433821770952134,-3.62506802512155,114.96617822904787
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2019-03-01,119.6,118.247125834808,5.676408476169888,-4.323534310977891,113.92359152383011
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2019-04-01,109.2,117.9030054154466,-15.350431320663676,6.6474259052170765,124.55043132066368
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2019-05-01,123.3,117.44711888162863,2.527798575524456,3.325082542846914,120.77220142447554
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2019-06-01,119.1,116.99123234781065,2.637696927956673,-0.5289292757673252,116.46230307204333
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2019-07-01,116.6,116.53534581399268,2.1084288534236473,-2.0437746674163293,114.49157114657635
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2019-08-01,122.7,115.97262076134355,2.1212425714131022,4.606136667243348,120.5787574285869
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2019-09-01,119.2,115.40989570869444,0.48158827570069823,3.308516015604866,118.7184117242993
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2019-10-01,119,114.84717065604531,2.216440014402325,1.9363893295523695,116.78355998559768
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2019-11-01,124,113.9894587080611,10.624327990781552,-0.6137866988426453,113.37567200921845
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2019-12-01,114.8,113.13174676007688,-1.9246952017963226,3.592948441719443,116.72469520179632
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2020-01-01,103.4,112.27403481209267,-14.968373690159241,6.09433887806658,118.36837369015925
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2020-02-01,118.9,112.07683699560167,3.531528685130255,3.291634319268084,115.36847131486975
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2020-03-01,121,111.87963917911065,5.721884056974735,3.3984767639146156,115.27811594302527
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2020-04-01,68.2,111.68244136261966,-14.971197924062851,-28.511243438556804,83.17119792406285
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2020-05-01,97.4,112.14274940865765,2.803783271835046,-17.54653268049269,94.59621672816496
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2020-06-01,115.9,112.60305745469564,2.625536878436337,0.6714056668680257,113.27446312156367
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2020-07-01,121.5,113.06336550073364,2.0872516190428234,6.349382880223544,119.41274838095718
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2020-08-01,115.6,114.50927455505744,2.068936493105151,-0.9782110481626063,113.53106350689484
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2020-09-01,117.7,115.95518360938127,0.32994033639440623,1.4148760542243366,117.3700596636056
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2020-10-01,120.9,117.40109266370507,2.0616626567003986,1.4372446795945422,118.83833734329961
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2020-11-01,130.9,118.99480195802947,10.58102412192308,1.324173920047457,120.31897587807693
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2020-12-01,120.2,120.58851125235385,-2.265690366305215,1.8771791139513567,122.46569036630521
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2021-01-01,108.7,122.18222054667825,-15.031453257910348,1.5492327112320936,123.73145325791035
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2021-02-01,125.9,122.67386169097416,3.6355382522727546,-0.4093999432469104,122.26446174772725
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2021-03-01,131.8,123.16550283527006,5.773332214159649,2.8611649505702985,126.02666778584036
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2021-04-01,120.7,123.65714397956597,-14.586864669274595,11.62972068970862,135.2868646692746
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2021-05-01,133.3,123.90409343163269,3.0839951081404298,6.311911460226881,130.21600489185957
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2021-06-01,126.5,124.15104288369939,2.616441443152885,-0.2674843268522693,123.88355855684712
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2021-07-01,121.3,124.3979923357661,2.0679764731409755,-5.165968808907081,119.23202352685902
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2021-08-01,119.6,124.68518159139202,2.0171706440957986,-7.102352235487828,117.5828293559042
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2021-09-01,120,124.97237084701794,0.17747076720633753,-5.149841614224286,119.82252923279366
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2021-10-01,125,125.25956010264386,1.9047175929371847,-2.164277695581049,123.09528240706281
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2021-11-01,136.8,126.02622366399356,10.53420647082381,0.239569865182645,126.26579352917621
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2021-12-01,123.2,126.79288722534326,-2.611437141884721,-0.9814500834585402,125.81143714188472
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2022-01-01,109.8,127.55955078669297,-15.127423882696018,-2.632126903996948,124.92742388269602
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2022-02-01,130.7,128.80515031516907,3.7221529315337163,-1.8273032467027974,126.97784706846628
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2022-03-01,132.5,130.0507498436452,5.811384111843946,-3.3621339554891563,126.68861588815605
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2022-04-01,122.7,131.2963493721213,-14.07281277182694,5.4764633997056364,136.77281277182695
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2022-05-01,140.8,132.32773900522432,3.4301311465500715,5.042129848225613,137.36986885344993
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2022-06-01,136.4,133.3591286383273,2.590678819239805,0.45019254243291584,133.8093211807602
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2022-07-01,136.8,134.3905182714303,2.013145813357269,0.39633591521246103,134.78685418664276
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2022-08-01,141.3,135.35644923206428,1.881122721387173,4.062428046548547,139.41887727861283
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2022-09-01,136.8,136.32238019269823,-0.002539398904930032,0.48015920620670727,136.80253939890494
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2022-10-01,137.5,137.28831115333222,1.756703027359924,-1.5450141806921351,135.74329697264008
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2022-11-01,147,138.17914105056926,10.499310617175109,-1.6784516677443548,136.5006893828249
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2022-12-01,131,139.06997094780627,-2.889564403753419,-5.1804065440528575,133.8895644037534
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2023-01-01,121.8,139.9608008450433,-15.23174169597826,-2.9290591490650684,137.03174169597824
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2023-02-01,145.9,140.82974162896437,3.800884464729878,1.2693739063057592,142.09911553527013
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2023-03-01,147.1,141.6986824128854,5.842016905895213,-0.4406993187806165,141.2579830941048
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2023-04-01,133.8,142.56762319680647,-13.56569521479253,4.7980720179860725,147.36569521479254
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2023-05-01,149.4,143.46522319436315,3.7698176077662513,2.1649591978706155,145.63018239223376
Health,Australia,STL(obs_value ~ trend() + season(period = 12)),2023-06-01,144.9,144.36282319191986,2.558991447590736,-2.0218146395105805,142.34100855240928
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2019-01-01,100,115.95572385477439,-3.418492612393379,-12.537231242381011,103.41849261239338
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2019-02-01,108.2,115.04715368037004,4.629696205982106,-11.476849886352142,103.5703037940179
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2019-03-01,110.1,114.1385835059657,1.4327413859269469,-5.47132489189265,108.66725861407305
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2019-04-01,112.4,113.23001333156135,-6.908659911296333,6.078646579734979,119.30865991129633
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2019-05-01,115.9,111.92494064294564,-1.5960880871399923,5.571147444194352,117.49608808714
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2019-06-01,111.9,110.61986795432993,0.06980812924262092,1.2103239164274555,111.83019187075739
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2019-07-01,113,109.31479526571422,-3.8034718000017897,7.488676534287563,116.80347180000179
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2019-08-01,115.3,107.687089014994,-5.034734999754606,12.6476459847606,120.3347349997546
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2019-09-01,113,106.05938276427376,-1.8418813253099273,8.782498561036164,114.84188132530993
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2019-10-01,113.5,104.43167651355354,2.4120109007432053,6.6563125857032475,111.08798909925679
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2019-11-01,113.1,100.95622034867165,7.57290268545974,4.570876965868607,105.52709731454026
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2019-12-01,112.2,97.48076418378977,5.884990673761736,8.834245142448495,106.31500932623827
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2020-01-01,109.7,94.00530801890788,-3.3996770241459298,19.09436900523805,113.09967702414593
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2020-02-01,106.9,90.33822596945234,4.815393653986241,11.746380376561433,102.08460634601377
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2020-03-01,82.1,86.6711439199968,1.752461695984742,-6.323605615981549,80.34753830401525
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2020-04-01,46.8,83.00406187054125,-6.630018901108531,-29.574042969432725,53.430018901108525
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2020-05-01,55.7,80.43613275870948,-1.456077144246315,-23.28005561446316,57.15607714424632
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2020-06-01,64.5,77.8682036468777,0.21644194270046413,-13.584645589578173,64.28355805729953
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2020-07-01,67.5,75.30027453504593,-3.8231833776109676,-3.9770911574349554,71.32318337761097
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2020-08-01,67.5,75.02471064963176,-5.239356093750577,-2.2853545558811845,72.73935609375057
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2020-09-01,73.1,74.74914676421757,-1.95935803191566,0.3102112676980795,75.05935803191565
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2020-10-01,75.9,74.4735828788034,2.241767371661486,-0.8153502504648742,73.65823262833852
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2020-11-01,82.9,75.68897271719015,7.458053721526403,-0.24702643871654573,75.44194627847361
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2020-12-01,83.6,76.90436255557692,5.4098103131503334,1.2858271312727396,78.19018968684966
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2021-01-01,72,78.11975239396368,-3.3796896136436505,-2.740062780320031,75.37968961364365
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2021-02-01,81.5,78.22179939334208,5.002787355011705,-1.7245867483537864,76.4972126449883
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2021-03-01,85.8,78.32384639272048,2.074402689830361,5.401750917449149,83.72559731016963
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2021-04-01,88.7,78.42589339209889,-6.348953869710745,16.62306047761186,95.04895386971074
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2021-05-01,90.1,78.58385161858155,-1.3134388427204926,12.829587224138933,91.41343884272048
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2021-06-01,86.7,78.7418098450642,0.36594607634315124,7.592244078592657,86.33405392365685
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2021-07-01,65.5,78.89976807154686,-3.839781673482602,-9.559986398064254,69.3397816734826
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2021-08-01,57,79.86355185709124,-5.440230635213946,-17.423321221877295,62.44023063521394
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2021-09-01,63.4,80.82733564263562,-2.0724549151937284,-15.35488072744188,65.47245491519374
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2021-10-01,76.6,81.79111942818,2.0770362459424474,-7.268155674122454,74.52296375405754
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2021-11-01,86.2,84.11705783402662,7.349849740990765,-5.266907575017385,78.85015025900924
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2021-12-01,85.1,86.44299623987327,4.942709901923888,-6.285706141797164,80.1572900980761
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2022-01-01,78.8,88.7689346457199,-3.429694629687205,-6.539240016032693,82.2296946296872
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2022-02-01,95.9,92.45838534256919,5.13730064016421,-1.6956859827333943,90.76269935983579
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2022-03-01,101.9,96.14783603941848,2.4230651781852397,3.3290987823962865,99.47693482181477
Transport,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2022-04-01,98.1,99.83728673626777,-5.9038807484227736,4.166594012155002,104.00388074842277
